Hospital_Name,Doctor,Department,Dr_image
University Hospital Heidelberg,"PD. Dr. med. Benjamin Panzram, Ph.D.","Hand, elbow, microsurgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1310%2Fcldesw3vf00b209mm1at8ezvu.jpg&w=100&q=100
University Hospital Heidelberg,Prof. Dr. med. Sebastien Hagmann,"Pediatric orthopedics, neuroorthopedics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1310%2Fcldesw3vf00b209mm1at8ezvu.jpg&w=100&q=100
University Hospital Heidelberg,Prof. Dr. med. Burkhard Lehner,Oncological orthopedics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1310%2Fcldesw3vf00b209mm1at8ezvu.jpg&w=100&q=100
University Hospital Heidelberg,Prof. Dr. med. Sabine C. Herpertz,Psychiatry,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1310%2Fcldesw3vf00b209mm1at8ezvu.jpg&w=100&q=100
University Hospital Heidelberg,Prof. Dr. med. Eginhard Koch,"Child, adolescent psychiatry",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1310%2Fcldesw3vf00b209mm1at8ezvu.jpg&w=100&q=100
University Hospital Heidelberg,Prof. Dr. med. Christian Schaaf,Human genetics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1310%2Fcldesw3vf00b209mm1at8ezvu.jpg&w=100&q=100
University Hospital Heidelberg,Prof. Dr. med. Hans-Georg Krausslich,Infectious diseases,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1310%2Fcldesw3vf00b209mm1at8ezvu.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. dent. Michael Krimmel,"Dentistry, oral, maxillofacial surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Martin Rocken,Dermatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Holger Lerche,Epileptology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Karl Ulrich Bartz-Schmidt,Ophtalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Andreas J. Fallgatter,"Psychiatry, psychotherapy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Alfred Konigsrainer,"General, transplant surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Sara Y. Brucker,"Gynecology, obstetrics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. N. P. Malek,"Gastroenterology, infectology, geriatrics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Claudia Lengerke,"Hematology, oncology, rheumatology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Meinrad Gawaz,"Cardiology, angiology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Andreas L. Birkenfeld,"Endocrinology, nephrology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Lars Zender,Pulmonology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,"Prof. Dr. med. Thomas Gasser, Ph.D.",Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med Ghazaleh Tabatabai,Neurooncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Ulrike Ernemann,Interventional neuroradiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Marcos Tatagiba,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Christian la Fougere,Nuclear medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Nikolaus Wulker,Orthopedic surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Hubert Lowenheim,"ENT, dizziness, vestibular disorders",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Peter Lang,"Pediatric oncology, hematology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Michael Hofbeck,"Pediatric cardiology, pulmonology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Andreas Neu,Neuropaediatrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Christian F. Poets,Neonatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Jorg Fuchs,"Pediatric surgery, urology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Tobias Renner,"Pediatric psychiatry, psychotherapy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Stephan Zipfel,Psychotherapy,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Konstantin Nikolaou,Interventional radiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,PD. Dr. med. Cihan Gani,Radiation oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Andreas Niess,Sport medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Christian Schlensak,"Thoracic, cardiac, vascular surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Arnulf Stenzl,Urology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Peter G. Kremsner,"Parasitology, travel medicine",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Tubingen,Prof. Dr. med. Olaf Riess,"Genetics, rare diseases",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1880%2Fclesd06b2001508qz1ucsdue0.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Armin Wolf,Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Christopher Michalski,General surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Florian Gebhard,"Hand, plastic, reconstructive surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Andreas Liebold,"Cardiac, thoracic, vascular surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Rainer Wirtz,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Karin Scharffetter-Kochanek,"Dermatology, allergology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Manfred Spitzer,"Psychiatry, psychotherapy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Wolfgang Janni,"Gynecology, obstetrics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. T. Hoffmann,"Otolaryngology, head, neck surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Thomas Seufferlein,"Gastroenterology, nephrology, endocrinology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Wolfgang Rottbauer,"Cardiology, pneumology, sports, rehabilitation",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Hartmut Dohner,"Hematology, oncology, rheumatology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Klaus-Michael Debatin,Pediatrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Jorg M. Fegert,"Child psychiatry, psychotherapy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Albert Ludolph,Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Ambros Johannes Beer,Nuclear medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Heiko Reichel,Orthopedics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Meinrad Beer,Interventional radiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Thomas Wiegel,Radiation oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Christian Bolenz,Urology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Alexander Schramm,"Oral, maxillofacial surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Bernd Haller,"Dentistry, periodontology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Ralph G. Luthardt,Dental prosthetics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,"Prof. Dr. med. dent. Bernd Lapatki, Ph.D.",Orthodontics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Reiner Siebert,Human genetics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Holger Cario,"Pediatric oncology, hematology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,PD. Dr. med. Carsten Posovszky,Pediatric gastroenterology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Dr. med. Ortraud Beringer,Pediatric nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Harald Bode,Pediatric neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Helmut Hummler,Neonatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Christian Apitz,Pediatric cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Martin Wabitsch,Pediatric endocrinology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Aurelia Peraud,Pediatric neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,PD. Dr. med. Alexandre Serra,Pediatric surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Bernd Schroppel,Nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Ulm,Prof. Dr. med. Jochen Wohrle,Pulmonology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1460%2Fcldr5g6fi003r08nw3ykv28ad.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Tino Prell,Geriatics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Arne Viestenz,Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Dr. med. Rudiger Neef,Geriatric orthopedics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Cord Sunderkotter,Dermatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. David Wohlrab,Endoprosthetics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. habil. Kerstin Lorenz,Endocrine surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Michael Tchirikov,"Obstetrics, prenatal medicine",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Dr. med. Jorg Ukkat,Vascular surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Stefan Plontke,"Otolaryngology, head, neck surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),"Prof. Dr. med. habil. Gabor Szabo, Ph.D.",Cardiac surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Matthias Girndt,"Nephrology, rheumatology, endocrinology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Jonas Rosendahl,"Gastroenterology, pulmonology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Daniel Sedding,"Cardiology, angiology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
University Hospital Halle (Saale),Prof. Dr. med. Mascha Binder,"Hematology, oncology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1913%2Fclexxhet6000p08mif7tqecg6.jpg&w=100&q=100
